group_id,gene_id,protein_name,go_bp,go_cc,go_mf,n_exons,mean_expr_gene,sd_expr_gene,cv_expr_gene
OG_00001,gene-Peve_00037402,Glutamyl aminopeptidase (EAP) (EC 3.4.11.7) (Aminopeptidase A) (AP-A) (CD antigen CD249),cell migration [GO:0016477]; cell population proliferation [GO:0008283]; peptide catabolic process [GO:0043171]; proteolysis [GO:0006508]; regulation of blood pressure [GO:0008217]; regulation of systemic arterial blood pressure by renin-angiotensin [GO:0003081],cytoplasm [GO:0005737]; extracellular space [GO:0005615]; plasma membrane [GO:0005886],aminopeptidase activity [GO:0004177]; glutamyl aminopeptidase activity [GO:0004230]; metalloaminopeptidase activity [GO:0070006]; peptide binding [GO:0042277]; zinc ion binding [GO:0008270],20,120.83157894736841,68.578623376355,0.5675554683120242
OG_00002,gene-Peve_00038462,NA,NA,NA,NA,5,16.773684210526316,6.56215224642519,0.3912171091373662
OG_00003,gene-Peve_00038463,NA,NA,NA,NA,3,88.57894736842107,64.31263990048558,0.7260488164641864
OG_00004,gene-Peve_00038464,NA,NA,NA,NA,3,56.245614035087726,10.06854394143694,0.17901029465436855
OG_00005,gene-Peve_00038466,NA,NA,NA,NA,6,27.17105263157895,13.282366520609632,0.4888425450684416
OG_00006,gene-Peve_00038467,NA,NA,NA,NA,4,8.901315789473685,2.624848850240954,0.29488324112093495
OG_00007,gene-Peve_00038470,NA,NA,NA,NA,22,33.100478468899524,22.91354862844606,0.6922422178874278
OG_00008,gene-Peve_00038471,NA,NA,NA,NA,12,6.083333333333333,2.1999586009856027,0.3616370302990032
OG_00009,gene-Peve_00027182,NA,NA,NA,NA,9,30.230994152046783,18.744744313165725,0.6200505421319933
OG_00010,gene-Peve_00027181,NA,NA,NA,NA,4,2.4539473684210527,2.4172715516437044,0.9850543588467643
OG_00011,gene-Peve_00027179,Cytoplasmic polyadenylation element-binding protein 1 (CPE-BP1) (CPE-binding protein 1) (CPEB-1),cellular response to amino acid stimulus [GO:0071230]; cellular response to hypoxia [GO:0071456]; cellular response to insulin stimulus [GO:0032869]; mRNA processing [GO:0006397]; negative regulation of cytoplasmic translation [GO:2000766]; regulation of mRNA 3'-end processing [GO:0031440],cytoplasm [GO:0005737]; dendrite [GO:0030425]; membrane [GO:0016020]; nucleus [GO:0005634]; P-body [GO:0000932]; postsynaptic density [GO:0014069]; ribonucleoprotein complex [GO:1990904],"metal ion binding [GO:0046872]; mRNA 3'-UTR AU-rich region binding [GO:0035925]; mRNA regulatory element binding translation repressor activity [GO:0000900]; ribosome binding [GO:0043022]; translation factor activity, RNA binding [GO:0008135]",11,10.303827751196172,5.721144186992722,0.5552445484474015
OG_00012,gene-Peve_00024058,NA,NA,NA,NA,14,22.473684210526315,8.317576551686196,0.37010293789704385
OG_00013,gene-Peve_00019866,NA,NA,NA,NA,6,52.76754385964912,38.89822438842786,0.7371619283984334
OG_00014,gene-Peve_00027728,NA,NA,NA,NA,2,76.5,18.08704713982432,0.23643198875587348
OG_00015,gene-Peve_00027726,TELO2-interacting protein 2,positive regulation of DNA damage checkpoint [GO:2000003]; protein stabilization [GO:0050821],nucleus [GO:0005634]; TTT Hsp90 cochaperone complex [GO:0110078],NA,14,4.067669172932331,2.232699528771888,0.5488891632655473
OG_00016,gene-Peve_00022649,Endoplasmic reticulum aminopeptidase 1 (EC 3.4.11.-) (ARTS-1) (Adipocyte-derived leucine aminopeptidase) (A-LAP) (Aminopeptidase PILS) (Puromycin-insensitive leucyl-specific aminopeptidase) (PILS-AP) (VEGF-induced aminopeptidase),adaptive immune response [GO:0002250]; membrane protein ectodomain proteolysis [GO:0006509]; positive regulation of angiogenesis [GO:0045766]; proteolysis [GO:0006508],cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; extracellular region [GO:0005576],aminopeptidase activity [GO:0004177]; interleukin-6 receptor binding [GO:0005138]; metalloexopeptidase activity [GO:0008235]; peptidase activity [GO:0008233]; zinc ion binding [GO:0008270],13,104.89473684210526,36.69017860285652,0.3497809299820742
OG_00017,gene-Peve_00007289,Glutamyl aminopeptidase (EAP) (EC 3.4.11.7) (Aminopeptidase A) (AP-A) (CD antigen CD249),cell migration [GO:0016477]; cell population proliferation [GO:0008283]; peptide catabolic process [GO:0043171]; proteolysis [GO:0006508]; regulation of blood pressure [GO:0008217]; regulation of systemic arterial blood pressure by renin-angiotensin [GO:0003081],cytoplasm [GO:0005737]; extracellular space [GO:0005615]; plasma membrane [GO:0005886],aminopeptidase activity [GO:0004177]; glutamyl aminopeptidase activity [GO:0004230]; metalloaminopeptidase activity [GO:0070006]; peptide binding [GO:0042277]; zinc ion binding [GO:0008270],18,6.304093567251463,3.2895321632228822,0.5218089052978783
OG_00018,gene-Peve_00002451,NA,NA,NA,NA,12,33.38377192982456,31.48378696077962,0.9430865699346717
OG_00019,gene-Peve_00002445,NA,NA,NA,NA,21,36.08646616541353,48.200591615184756,1.335697194461834
OG_00020,gene-Peve_00018873,NA,NA,NA,NA,11,14.849282296650719,8.894114669217032,0.5989592285697952
